customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure
CUST000284,45,171670,18800,40069,0.11,0.22,0,0,0,403985,0.22,6,-0.0,1,110
CUST000285,45,139098,30040,18572,0.22,0.12,1,0,0,200330,0.0,3,0.03,1,74
CUST000286,39,217550,40854,33371,0.19,0.37,1,0,0,369075,0.23,2,0.14,1,3
CUST000287,21,57856,6251,5958,0.11,0.26,0,0,0,107395,0.11,5,0.15,1,73
CUST000288,52,55512,30397,26207,0.55,0.83,1,1,1,36608,0.5,14,-0.21,5,107
CUST000289,35,117358,45556,41220,0.39,0.51,1,1,0,163561,0.28,9,-0.17,3,78
CUST000290,33,110700,17779,19013,0.16,0.44,0,0,0,298609,0.17,3,0.07,0,80
CUST000291,29,50470,16286,18660,0.32,0.43,0,1,0,58962,0.35,5,0.06,1,81
CUST000292,23,75779,33380,36363,0.44,0.79,2,1,0,42017,0.42,10,0.02,1,40
CUST000293,44,79448,26934,17242,0.34,0.39,0,0,0,182246,0.13,4,-0.04,0,94
CUST000294,39,153921,49354,26659,0.32,0.4,0,0,0,245181,0.0,3,0.15,2,42
CUST000295,29,186402,42429,12740,0.23,0.14,0,0,0,167761,0.01,4,0.11,1,101
CUST000296,44,83771,33016,25515,0.39,0.7,3,1,0,55669,0.39,10,-0.3,6,68
CUST000297,31,81156,30485,37330,0.38,0.89,5,1,0,50015,0.56,13,-0.2,3,33
CUST000298,39,62396,23767,19772,0.38,0.92,4,0,0,30817,0.5,9,-0.06,5,96
CUST000299,50,61898,29182,17625,0.47,0.71,0,0,0,56605,0.23,4,0.06,2,10
CUST000300,35,129179,39411,30515,0.31,0.51,3,1,1,113866,0.22,8,-0.11,2,111
CUST000301,56,29836,16784,14053,0.56,0.85,3,1,1,14796,0.52,16,-0.6,2,47
CUST000302,21,57398,19671,12927,0.34,0.72,1,0,0,58520,0.21,10,-0.18,0,34
CUST000303,37,144883,44945,30721,0.31,0.08,0,0,0,277561,0.04,4,0.12,0,75
CUST000304,44,86295,35209,36450,0.41,0.56,1,1,0,107541,0.52,12,-0.17,3,14
CUST000305,60,192169,39957,8094,0.21,0.22,0,0,0,478766,0.08,4,-0.08,1,114
CUST000306,60,214778,56619,17825,0.26,0.2,1,0,0,348438,0.08,5,-0.02,1,29
CUST000307,50,124217,16017,24541,0.13,0.27,1,0,0,149357,0.08,3,0.07,0,117
CUST000308,28,36887,17072,8414,0.46,0.53,2,1,0,37372,0.22,8,0.05,3,18
CUST000309,40,33220,16937,13625,0.51,0.89,3,0,0,5790,0.38,12,-0.09,4,64
CUST000310,55,146881,39117,16977,0.27,0.39,0,1,0,287659,0.24,4,0.24,1,18
CUST000311,55,198967,38314,24837,0.19,0.37,1,0,0,276597,0.15,3,0.08,1,54
CUST000312,30,133759,59168,27869,0.44,0.71,4,0,0,92350,0.17,10,-0.45,2,114
CUST000313,52,131985,27538,28567,0.21,0.56,1,0,0,197919,0.28,6,0.01,1,79
CUST000314,38,108476,61359,36728,0.57,0.65,0,1,0,29047,0.53,7,-0.24,4,5
CUST000315,49,106895,24117,24520,0.23,0.36,0,1,0,227720,0.07,1,0.05,1,57
CUST000316,27,66147,27050,31773,0.41,0.79,2,1,0,25920,0.45,18,-0.36,0,88
CUST000317,43,149369,25860,24635,0.17,0.3,0,0,0,252984,0.25,3,0.02,0,8
CUST000318,28,164201,34593,17844,0.21,0.36,0,0,0,359298,0.0,2,0.01,0,109
CUST000319,34,212639,80802,37601,0.38,0.49,0,0,0,521067,0.01,2,0.08,0,83
CUST000320,22,112427,33777,28018,0.3,0.56,4,0,0,70550,0.31,8,-0.14,2,7
CUST000321,29,193000,21578,30533,0.11,0.2,0,0,0,301528,0.03,4,0.0,0,101
CUST000322,56,198716,64234,44681,0.32,0.11,0,0,0,487338,0.13,6,0.14,0,27
CUST000323,35,83680,21867,12660,0.26,0.27,0,0,0,166496,0.18,4,-0.18,0,43
CUST000324,59,97685,38207,32705,0.39,0.61,1,0,0,90994,0.52,10,0.16,1,1
CUST000325,30,88807,43057,11670,0.48,0.89,4,1,0,21178,0.44,12,0.11,2,17
CUST000326,32,218292,27713,61891,0.13,0.17,0,0,0,483638,0.02,5,0.13,0,15
CUST000327,29,64955,18191,25472,0.28,0.91,3,1,0,19016,0.5,12,0.18,0,2
CUST000328,36,109874,38039,28607,0.35,0.45,3,0,0,140151,0.47,2,0.07,0,76
CUST000329,37,78228,18226,11020,0.23,0.39,0,0,0,224736,0.0,4,0.02,0,7
CUST000330,54,41661,10878,13623,0.26,0.76,0,1,0,28919,0.37,8,0.04,0,15
CUST000331,44,200625,34318,37001,0.17,0.35,0,0,0,382102,0.0,6,0.04,1,66
CUST000332,53,206246,49305,8755,0.24,0.09,0,1,0,379013,0.08,6,-0.09,1,29
CUST000333,54,165073,29041,18909,0.18,0.44,2,0,0,355213,0.03,2,0.05,1,39
CUST000334,22,150562,60127,38460,0.4,0.61,3,0,0,110150,0.14,7,0.25,2,8
CUST000335,48,53301,23575,10811,0.44,0.67,3,0,1,84518,0.24,5,0.3,1,88
CUST000336,49,66178,7890,9653,0.12,0.43,1,0,0,144913,0.05,2,0.1,0,10
CUST000337,30,78080,20341,13444,0.26,0.43,1,0,0,137072,0.14,4,-0.01,0,9
CUST000338,58,130245,39382,18149,0.3,0.28,1,0,0,205582,0.16,6,-0.08,0,71
CUST000339,59,122305,29306,8844,0.24,0.6,0,0,0,200620,0.09,3,0.04,0,68
CUST000340,59,70999,17869,8038,0.25,0.18,0,0,0,158412,0.21,0,-0.16,1,56
CUST000341,28,81367,27986,25726,0.34,0.65,3,0,0,146460,0.26,8,0.2,2,110
CUST000342,35,133848,41651,14666,0.31,0.27,0,0,0,304447,0.09,3,0.08,0,53
CUST000343,46,49926,15920,11244,0.32,0.47,0,0,0,77560,0.24,12,0.01,2,54
CUST000344,41,111817,25508,10698,0.23,0.5,0,0,0,207142,0.03,3,-0.01,3,86
CUST000345,30,169326,19660,33541,0.12,0.57,1,0,0,392263,0.05,3,0.09,0,88
CUST000346,26,158213,40386,27841,0.26,0.14,0,0,0,429728,0.0,3,-0.09,1,12
CUST000347,44,79108,27158,6421,0.34,0.38,1,0,0,202412,0.0,6,-0.05,1,104
CUST000348,58,192241,48037,19342,0.25,0.36,0,0,0,373696,0.17,3,-0.03,0,72
CUST000349,28,137693,29932,21014,0.22,0.49,0,0,0,378727,0.15,0,0.05,0,53
CUST000350,48,112510,57362,29235,0.51,0.84,3,1,0,36874,0.49,10,0.06,1,112
CUST000351,39,126906,26104,3807,0.21,0.42,0,0,0,245578,0.0,3,-0.02,0,77
CUST000352,57,100768,9076,8499,0.09,0.33,2,0,0,215354,0.04,4,-0.12,1,65
CUST000353,51,73368,15897,16618,0.22,0.15,0,0,0,149164,0.01,2,-0.07,0,29
CUST000354,56,75116,15375,18108,0.2,0.27,0,1,0,116785,0.13,4,0.04,0,48
CUST000355,57,137489,58760,18132,0.43,0.61,1,1,0,190042,0.25,7,-0.29,0,29
CUST000356,60,31882,12641,10205,0.4,0.58,2,0,0,23354,0.16,9,-0.13,1,79
CUST000357,38,72294,21922,15635,0.3,0.69,2,0,0,35435,0.08,7,0.08,1,4
CUST000358,40,134082,18504,9710,0.14,0.43,1,0,0,248171,0.12,2,0.03,0,118
CUST000359,32,82552,20230,16547,0.25,0.42,0,0,0,239633,0.24,1,0.15,0,112
CUST000360,46,82191,10789,13389,0.13,0.46,0,0,0,247334,0.18,5,-0.03,1,9
CUST000361,22,81395,26870,19457,0.33,0.55,2,1,0,41190,0.24,12,0.14,0,12
CUST000362,50,86263,16059,8016,0.19,0.35,0,0,0,140428,0.15,5,0.05,2,44
CUST000363,41,193791,68979,19438,0.36,0.43,0,0,0,320226,0.13,4,-0.0,0,100
CUST000364,24,66264,27849,21615,0.42,0.54,2,0,0,37680,0.43,9,-0.19,0,20
CUST000365,24,46386,22967,11462,0.5,0.81,0,0,0,63510,0.24,6,0.18,2,87
CUST000366,48,204141,57966,28474,0.28,0.34,0,0,0,279573,0.1,4,0.11,1,63
CUST000367,38,179308,35243,41674,0.2,0.2,0,0,0,504158,0.12,6,-0.09,0,28
CUST000368,48,119251,22810,21609,0.19,0.3,0,0,0,147139,0.18,2,-0.13,0,15
CUST000369,58,105850,42222,25159,0.4,0.57,2,0,0,120312,0.36,7,0.26,3,63
CUST000370,46,59360,12321,10828,0.21,0.12,0,0,0,96782,0.04,5,0.08,2,77
CUST000371,40,80975,30440,16818,0.38,0.21,2,0,0,163686,0.0,6,0.0,1,28
CUST000372,39,56453,16367,14321,0.29,0.51,1,0,0,101615,0.32,10,-0.06,0,42
CUST000373,48,78865,14599,3971,0.19,0.6,1,0,0,138919,0.09,2,0.09,0,23
CUST000374,35,191466,60859,23187,0.32,0.27,0,0,0,474357,0.12,6,-0.06,0,65
CUST000375,43,129089,44796,38902,0.35,0.61,1,0,0,116210,0.3,8,-0.25,4,10
CUST000376,23,20456,8739,6847,0.43,0.85,2,1,0,9091,0.43,12,-0.42,1,56
CUST000377,25,127066,27936,21772,0.22,0.34,0,0,0,171863,0.14,2,0.18,0,111
CUST000378,57,212809,80867,12479,0.38,0.36,1,0,0,624505,0.1,3,-0.06,0,52
CUST000379,28,50467,10915,13043,0.22,0.2,0,0,0,83880,0.1,2,0.09,2,52
CUST000380,31,99018,33091,21046,0.33,0.99,1,0,0,56722,0.27,9,-0.13,3,103
CUST000381,44,159481,44257,19856,0.28,0.34,0,0,0,631382,0.08,4,-0.13,0,12
CUST000382,36,129975,52095,23958,0.4,0.53,0,1,1,132395,0.28,9,0.15,3,56
CUST000383,46,126336,42837,28012,0.34,0.13,0,0,0,277478,0.05,4,0.01,2,112
CUST000384,35,69074,23560,24502,0.34,0.6,1,0,0,67638,0.36,9,0.26,0,43
CUST000385,28,178680,17722,11523,0.1,0.38,0,0,0,491264,0.04,3,0.2,0,68
CUST000386,43,214199,30693,32665,0.14,0.45,0,0,0,368138,0.09,2,0.06,0,45
CUST000387,36,63389,24647,8508,0.39,0.5,1,0,0,32537,0.08,10,0.19,1,14
CUST000388,32,85073,26121,17321,0.31,0.28,0,0,0,170896,0.1,3,0.15,1,78
CUST000389,25,154529,44581,25497,0.29,0.56,1,0,0,163348,0.11,7,-0.25,4,23
CUST000390,57,196904,43693,5907,0.22,0.4,3,0,0,425657,0.18,3,0.08,0,98
CUST000391,57,211539,73433,10012,0.35,0.38,0,0,0,444372,0.01,1,0.12,0,83
CUST000392,41,100210,54042,28115,0.54,0.92,2,0,0,81923,0.53,11,-0.29,1,111
CUST000393,49,167924,22870,5037,0.14,0.3,1,0,0,421743,0.1,4,0.22,1,9
CUST000394,40,117004,30571,9105,0.26,0.25,0,0,0,252327,0.03,0,0.2,2,102
CUST000395,43,44448,13047,12956,0.29,0.82,0,1,0,28917,0.35,3,-0.0,1,65
CUST000396,49,59913,17401,6416,0.29,0.35,0,0,0,57242,0.05,3,-0.06,1,5
CUST000397,39,213995,65688,10615,0.31,0.31,0,0,0,586968,0.16,8,0.07,0,10
CUST000398,26,95867,28131,29181,0.29,0.78,2,1,0,78262,0.54,14,-0.02,2,79
CUST000399,50,190310,45230,34892,0.24,0.28,0,0,0,405283,0.2,7,0.14,0,75
CUST000400,23,92928,42140,43697,0.45,0.99,2,1,0,21097,0.53,14,-0.15,3,58
CUST000401,41,149683,62733,40359,0.42,0.76,0,0,0,170557,0.15,9,-0.18,4,78
CUST000402,24,72132,20141,11612,0.28,0.32,0,0,0,102423,0.15,2,0.06,0,58
CUST000403,42,47106,13584,8866,0.29,0.74,0,0,0,43756,0.34,8,-0.22,2,92
CUST000404,32,109944,32600,11624,0.3,0.48,0,0,0,302779,0.1,4,0.22,0,6
CUST000405,49,66614,24214,12013,0.36,0.72,1,0,0,48590,0.44,4,0.3,2,68
CUST000406,39,152156,42713,7310,0.28,0.38,0,0,0,205301,0.09,5,-0.05,0,50
CUST000407,59,112726,54824,26875,0.49,0.54,2,0,0,164633,0.25,10,-0.3,0,7
CUST000408,27,146335,45160,17341,0.31,0.38,0,0,0,281066,0.17,4,0.11,0,72
CUST000409,59,84419,16152,8476,0.19,0.2,1,0,0,174074,0.24,2,0.1,2,112
CUST000410,58,82074,24529,15380,0.3,0.35,0,0,0,195340,0.04,4,-0.12,0,85
CUST000411,40,109551,35056,13146,0.32,0.83,1,0,0,66120,0.43,12,0.08,1,84
CUST000412,29,47208,19984,15930,0.42,0.48,1,0,0,17410,0.36,9,-0.14,1,77
CUST000413,45,131108,10488,19453,0.08,0.28,0,0,0,228097,0.12,4,-0.06,0,83
CUST000414,54,135993,49755,29036,0.37,0.73,0,1,0,132291,0.25,4,0.07,0,12
CUST000415,22,125967,19805,22661,0.16,0.38,0,0,0,315140,0.04,3,0.1,2,47
CUST000416,34,172473,56937,35815,0.33,0.3,0,0,0,461415,0.05,4,0.01,0,44
CUST000417,29,65228,6110,12950,0.09,0.45,0,0,0,136772,0.09,6,0.16,0,20
CUST000418,27,186497,48154,27050,0.26,0.38,0,0,0,378824,0.2,3,0.05,1,65
CUST000419,54,113280,47042,26823,0.42,0.56,1,0,1,107584,0.24,4,0.27,0,5
CUST000420,60,96282,47483,18301,0.49,0.85,1,0,0,6089,0.28,11,-0.23,5,17
CUST000421,31,208771,61145,45191,0.29,0.46,0,0,0,578574,0.0,2,0.03,1,24
CUST000422,31,139733,48384,54244,0.35,0.74,2,0,1,92274,0.43,9,0.0,1,93
CUST000423,44,107267,31976,18262,0.3,0.22,0,0,0,201725,0.04,2,0.07,0,87
CUST000424,60,116617,63223,46041,0.54,0.97,1,0,0,44086,0.56,11,0.09,4,37
CUST000425,49,87696,33168,25627,0.38,0.41,2,1,0,103206,0.27,6,-0.24,2,30
CUST000426,51,95860,9300,7644,0.1,0.31,0,0,0,114656,0.07,6,-0.02,1,116
CUST000427,57,166026,24449,18432,0.15,0.45,0,0,0,264009,0.09,3,0.1,0,57
CUST000428,45,134749,54230,60620,0.4,0.53,1,0,0,167910,0.36,6,0.01,2,65
CUST000429,33,97254,45437,34773,0.47,0.7,1,0,0,54822,0.31,14,-0.36,4,103
CUST000430,37,213081,30085,9637,0.14,0.54,1,0,0,614363,0.14,1,-0.03,1,7
CUST000431,44,71893,11308,13546,0.16,0.49,0,0,0,135074,0.1,2,0.21,0,71
CUST000432,54,57683,25932,9698,0.45,0.64,0,0,0,47253,0.35,8,-0.18,3,109
CUST000433,31,162786,40631,21846,0.25,0.08,0,0,0,271993,0.15,5,-0.0,1,35
CUST000434,30,75340,35863,22076,0.48,0.85,4,0,1,60704,0.46,16,-0.44,7,107
CUST000435,35,163260,39364,25493,0.24,0.47,0,0,0,256643,0.08,5,0.06,0,105
CUST000436,22,24980,11701,8473,0.47,0.72,2,1,0,12502,0.51,16,-0.38,3,54
CUST000437,44,146231,43552,22162,0.3,0.13,0,0,0,131607,0.15,8,0.2,2,31
CUST000438,44,21694,11422,6640,0.53,0.84,1,1,0,8033,0.4,10,-0.33,4,29
CUST000439,27,215383,39416,25955,0.18,0.35,0,0,0,291777,0.1,3,0.03,0,108
CUST000440,30,55040,15059,5624,0.27,0.55,1,0,0,143098,0.06,5,0.22,0,18
CUST000441,51,81383,23641,10979,0.29,0.08,0,0,0,177924,0.01,6,0.02,0,90
CUST000442,51,26376,9828,6971,0.37,0.65,1,1,0,33526,0.28,9,-0.26,1,58
CUST000443,22,46266,18637,16845,0.4,0.78,2,1,0,25513,0.58,15,-0.6,6,33
CUST000444,56,135953,49384,53390,0.36,0.57,1,1,0,86235,0.35,7,0.14,4,94
CUST000445,39,123944,43095,11429,0.35,0.22,1,0,0,147818,0.12,7,0.11,0,31
CUST000446,36,212497,58686,35441,0.28,0.28,0,0,0,562040,0.09,7,0.02,0,54
CUST000447,50,54060,19451,13553,0.36,0.61,1,1,0,76801,0.47,11,-0.17,2,9
CUST000448,52,29308,10686,7030,0.36,0.58,0,0,0,20445,0.28,11,-0.14,2,77
CUST000449,57,62637,17987,18174,0.29,0.69,0,0,0,101358,0.13,6,-0.03,2,31
CUST000450,21,137488,26293,23055,0.19,0.24,0,0,0,248719,0.04,3,-0.0,0,79
CUST000451,47,219160,25432,36430,0.12,0.46,0,0,0,781246,0.08,2,-0.09,0,24
CUST000452,54,42741,15701,7929,0.37,0.67,2,0,0,59118,0.48,12,-0.05,1,47
CUST000453,55,84535,36970,21853,0.44,0.71,2,0,0,38248,0.44,11,-0.51,2,65
CUST000454,45,168243,21309,17086,0.13,0.55,0,0,0,244500,0.01,4,0.08,0,112
CUST000455,45,111492,22526,23391,0.2,0.33,1,0,0,188207,0.02,3,0.0,2,48
CUST000456,43,42710,19027,10644,0.45,0.46,2,0,0,46409,0.34,7,-0.19,2,101
CUST000457,27,197542,57588,24788,0.29,0.39,0,0,0,339183,0.07,6,-0.09,0,99
CUST000458,42,36622,16142,10880,0.44,0.45,0,0,0,31113,0.3,6,0.27,1,18
CUST000459,42,213505,52544,44802,0.25,0.34,0,0,0,693294,0.03,1,0.03,1,105
CUST000460,50,170444,55299,16992,0.32,0.33,0,0,0,329615,0.24,4,0.13,1,90
CUST000461,29,144977,37645,26505,0.26,0.54,0,0,0,123916,0.17,5,0.14,3,9
CUST000462,33,97289,17260,2918,0.18,0.35,1,1,0,335292,0.2,7,0.17,1,6
CUST000463,41,58642,27480,29333,0.47,0.97,0,1,0,35673,0.46,9,-0.13,4,120
CUST000464,55,111404,20185,20740,0.18,0.36,0,0,0,106342,0.17,7,0.01,0,61
CUST000465,33,138578,42721,11592,0.31,0.17,1,0,0,310655,0.08,5,0.04,0,37
CUST000466,24,103948,46938,23826,0.45,0.82,3,1,0,32491,0.39,13,0.12,4,111
CUST000467,28,141474,13973,7862,0.1,0.3,1,0,0,222610,0.07,5,0.21,2,103
CUST000468,46,160274,34394,13314,0.21,0.31,0,0,0,462942,0.1,4,0.15,1,96
CUST000469,45,42486,25326,14690,0.6,0.8,2,1,0,13544,0.44,12,-0.51,1,44
CUST000470,52,181125,50840,30527,0.28,0.12,0,1,0,414022,0.13,4,0.09,0,48
CUST000471,26,156280,42394,21342,0.27,0.08,1,0,0,353715,0.07,3,-0.17,1,94
CUST000472,59,92305,24771,18799,0.27,0.17,0,0,0,158483,0.07,3,0.11,1,106
CUST000473,41,65989,11947,8825,0.18,0.38,1,0,0,156400,0.0,9,0.25,2,14
CUST000474,39,161894,57356,23493,0.35,0.15,0,0,0,508962,0.16,5,-0.03,1,40
CUST000475,48,141367,30871,24791,0.22,0.48,1,0,0,92041,0.15,13,-0.06,1,22
CUST000476,23,137421,29797,34243,0.22,0.29,1,0,0,347881,0.0,5,-0.11,0,94
CUST000477,48,40036,14146,17779,0.35,0.69,1,0,0,52268,0.27,6,-0.18,3,36
CUST000478,46,179502,47320,14926,0.26,0.3,1,1,0,375988,0.22,1,0.01,1,47
CUST000479,31,62428,17044,4994,0.27,0.76,3,1,0,72396,0.27,8,-0.07,1,4
CUST000480,49,58090,25660,10929,0.44,0.78,0,1,0,55021,0.18,7,-0.26,1,5
CUST000481,44,145362,34325,5194,0.24,0.35,0,0,0,302069,0.0,9,-0.01,1,47
CUST000482,23,38111,18743,17450,0.49,0.96,2,0,0,12556,0.39,13,0.1,2,78
CUST000483,44,141376,65724,45536,0.46,0.71,1,0,0,159903,0.22,13,-0.26,2,48
CUST000484,57,121193,51830,20034,0.43,0.57,2,0,0,155815,0.22,9,-0.22,4,18
CUST000485,38,74739,22337,16895,0.3,0.3,0,0,0,122387,0.17,6,0.05,1,32
CUST000486,32,180723,30222,15278,0.17,0.08,0,0,0,429535,0.08,3,-0.08,1,64
CUST000487,56,113623,22546,18688,0.2,0.37,0,0,0,265933,0.22,8,0.25,0,16
CUST000488,49,99862,40699,15764,0.41,0.5,0,0,0,58585,0.2,4,0.04,2,28
CUST000489,52,57148,30225,11418,0.53,0.51,1,0,0,50391,0.28,15,0.25,3,26
CUST000490,25,90260,28523,6825,0.32,0.39,0,0,0,216185,0.08,2,-0.04,0,58
CUST000491,49,107381,48090,37165,0.45,0.58,2,1,1,29601,0.33,8,-0.02,4,12
CUST000492,41,63537,37003,25345,0.58,0.99,3,1,0,24558,0.56,19,-0.2,3,86
CUST000493,56,101116,34213,24956,0.34,0.75,1,0,0,122700,0.15,4,-0.29,1,70
CUST000494,31,111003,63215,40674,0.57,0.97,1,1,1,63708,0.5,11,0.2,3,92
CUST000495,32,65381,40626,16374,0.62,0.84,0,1,0,18928,0.58,15,-0.37,1,102
CUST000496,28,81405,12212,2442,0.15,0.35,1,0,0,168875,0.18,4,-0.02,0,26
CUST000497,52,139606,20251,20966,0.15,0.24,1,0,0,326373,0.18,5,0.11,0,4
CUST000498,44,189610,32374,16885,0.17,0.4,0,0,0,453398,0.17,2,-0.13,1,60
CUST000499,26,126078,31695,22715,0.25,0.24,1,0,0,347780,0.1,3,-0.0,0,9
CUST000500,51,152687,58021,13557,0.38,0.43,0,0,0,418936,0.11,6,-0.11,0,68
CUST000501,57,57853,25294,7469,0.44,0.69,1,0,0,40142,0.08,6,-0.04,3,10
CUST000502,25,79057,22508,31828,0.28,0.72,3,0,0,27204,0.29,13,-0.32,5,58
CUST000503,43,72700,25538,14702,0.35,0.42,0,0,0,83124,0.27,7,0.22,1,17
CUST000504,29,156822,75186,38605,0.48,0.59,1,1,0,243318,0.17,6,0.1,2,56
CUST000505,24,34274,14303,16582,0.42,0.75,3,1,1,13333,0.41,8,0.06,7,107
CUST000506,40,87458,21126,12253,0.24,0.33,0,0,0,162453,0.13,3,0.06,0,22
CUST000507,35,181025,43127,28529,0.24,0.13,0,0,0,534281,0.03,4,0.22,1,45
CUST000508,26,43729,24618,14735,0.56,0.98,2,0,0,29919,0.59,14,-0.04,6,33
CUST000509,56,57812,31796,15464,0.55,0.4,2,1,0,79523,0.38,13,-0.22,1,36
CUST000510,60,49491,14556,10174,0.29,0.61,0,0,0,46709,0.14,7,-0.12,5,69
CUST000511,31,197212,51266,37707,0.26,0.54,0,0,0,485022,0.15,4,0.07,1,76
CUST000512,60,203633,39791,25206,0.2,0.36,1,0,0,506062,0.03,4,0.0,0,93
CUST000513,57,52437,12859,6313,0.25,0.23,0,0,0,89646,0.1,5,-0.0,0,6
CUST000514,57,215689,79841,6470,0.37,0.29,1,0,0,529236,0.01,3,0.14,0,34
CUST000515,57,207033,32699,33941,0.16,0.52,0,0,0,362465,0.13,6,-0.1,2,54
CUST000516,52,100935,25677,29877,0.25,0.58,2,0,0,96272,0.08,7,0.05,3,114
CUST000517,40,89193,28082,20583,0.31,0.46,1,0,0,77669,0.43,7,0.06,1,62
CUST000518,46,143893,43179,37607,0.3,0.54,0,0,0,98253,0.43,7,0.15,1,39
CUST000519,24,160239,40373,14225,0.25,0.15,0,0,0,228203,0.09,6,0.18,0,21
CUST000520,50,134179,31693,18086,0.24,0.27,0,0,0,228288,0.17,6,0.04,1,27
CUST000521,41,108706,39655,29967,0.36,0.65,1,0,0,111746,0.21,8,-0.19,3,111
CUST000522,43,59279,16655,13422,0.28,0.7,1,0,0,68805,0.28,4,0.28,1,52
CUST000523,53,52835,17488,15030,0.33,0.63,4,1,0,47508,0.39,10,0.29,2,72
CUST000524,50,115116,25561,3453,0.22,0.32,0,0,0,239967,0.25,4,0.14,0,16
CUST000525,30,58265,18522,7516,0.32,0.08,0,0,0,115282,0.23,6,-0.07,0,13
CUST000526,45,206317,26628,22829,0.13,0.44,0,0,0,380816,0.06,3,-0.03,2,111
CUST000527,31,130835,25165,25583,0.19,0.39,1,0,0,366160,0.16,4,0.05,0,105
CUST000528,41,118023,58236,42902,0.49,0.8,1,0,0,18579,0.41,16,0.05,5,25
CUST000529,53,175746,16005,52407,0.09,0.3,0,0,0,373484,0.03,1,0.12,2,60
CUST000530,52,29802,18040,12572,0.61,0.96,1,1,1,12311,0.37,25,-0.58,3,3
CUST000531,53,49552,29764,10999,0.6,0.88,4,1,0,30982,0.38,12,-0.11,2,59
CUST000532,43,58248,15104,14559,0.26,0.33,0,0,0,132148,0.13,4,0.07,3,7
CUST000533,59,216510,26604,23052,0.12,0.32,0,0,0,488934,0.06,5,-0.03,0,113
CUST000534,39,27143,10786,9530,0.4,0.54,1,0,0,21980,0.17,12,-0.02,0,69
CUST000535,48,94329,35939,21622,0.38,0.52,2,1,0,83971,0.47,12,0.22,2,18
CUST000536,46,36860,19455,6330,0.53,0.68,2,0,0,26706,0.21,8,-0.15,2,47
CUST000537,57,96027,18680,26037,0.19,0.36,0,0,0,176729,0.0,5,0.14,0,72
CUST000538,39,146279,31119,18116,0.21,0.42,0,0,0,163626,0.17,8,0.12,0,10
CUST000539,56,208379,45735,50657,0.22,0.33,0,0,0,372751,0.02,6,-0.15,2,36
CUST000540,28,50344,17361,14108,0.34,0.6,0,0,0,30540,0.13,3,0.13,2,17
CUST000541,42,140841,53519,11066,0.38,0.42,0,0,0,308581,0.04,5,0.15,0,72
CUST000542,33,158463,49014,63849,0.31,0.38,2,0,0,79475,0.45,7,-0.15,4,78
CUST000543,23,55201,10218,3343,0.19,0.3,0,0,0,49680,0.12,4,0.06,1,6
CUST000544,42,169189,60321,21947,0.36,0.53,0,0,0,370400,0.16,6,0.09,1,103
CUST000545,30,180136,42533,27501,0.24,0.33,0,0,0,293114,0.07,6,0.07,0,78
CUST000546,60,87598,11625,2627,0.13,0.32,1,0,0,197074,0.16,5,0.08,0,41
CUST000547,60,123442,26799,16414,0.22,0.31,0,0,0,288551,0.0,4,0.05,3,95
CUST000548,53,158618,77077,42963,0.49,0.57,2,1,0,99890,0.32,9,0.15,2,107
CUST000549,57,169490,32122,40614,0.19,0.37,0,0,0,311790,0.12,4,0.13,0,39
CUST000550,44,53732,17622,18799,0.33,0.39,0,0,0,87015,0.31,8,-0.02,1,43
CUST000551,58,113069,78483,46084,0.69,0.89,4,1,0,54360,0.54,9,-0.4,2,40
CUST000552,22,80205,26295,38738,0.33,0.71,5,1,0,4010,0.43,15,-0.26,3,77
CUST000553,58,104649,31380,22258,0.3,0.36,0,0,0,170901,0.18,3,0.25,0,74
CUST000554,58,69698,24533,12750,0.35,0.62,0,0,0,95268,0.52,5,-0.14,3,62
CUST000555,60,144664,27193,5188,0.19,0.4,1,1,0,217160,0.04,4,0.17,1,100
CUST000556,36,195095,61583,29497,0.32,0.25,1,0,0,519787,0.04,6,-0.1,2,5
CUST000557,28,20482,8081,3502,0.39,0.9,0,1,0,8772,0.33,7,-0.15,4,25
CUST000558,47,153255,36059,21623,0.24,0.39,0,0,0,137929,0.07,5,0.11,1,20
CUST000559,47,148628,68136,58619,0.46,0.67,1,0,0,214130,0.29,6,-0.24,3,65
CUST000560,24,36098,19401,11558,0.54,0.81,1,1,0,14537,0.6,12,-0.51,2,91
CUST000561,56,218598,43601,38233,0.2,0.46,0,0,0,398849,0.07,7,-0.04,0,42
CUST000562,45,90398,22175,16413,0.25,0.31,0,0,0,146986,0.0,3,0.11,0,41
CUST000563,55,188202,39548,24169,0.21,0.47,1,0,0,400779,0.08,3,0.19,0,44
CUST000564,37,171924,24258,25976,0.14,0.46,0,0,0,478983,0.05,4,0.11,0,79
CUST000565,36,191299,47375,36406,0.25,0.09,1,0,0,539016,0.23,3,0.13,0,36
CUST000566,40,120760,33745,26135,0.28,0.32,0,0,0,336643,0.08,2,0.13,1,99
CUST000567,52,150777,66994,40127,0.44,0.65,2,0,0,177718,0.17,11,-0.04,1,41
CUST000568,38,76948,20554,8059,0.27,0.32,1,0,0,235092,0.02,2,0.06,0,37
CUST000569,55,148424,19143,17855,0.13,0.41,0,1,0,207686,0.2,1,-0.05,2,49
