customer_id,window_end_day,sequence_risk_score,sequence_window_count
CUST000936,47,0.1125,29
CUST000937,47,0.1144,29
CUST000938,47,0.2315,29
CUST000939,47,0.0973,29
CUST000940,47,0.4718,29
CUST000941,47,0.1537,29
CUST000942,47,0.1615,29
CUST000943,47,0.1173,29
CUST000944,47,0.0828,29
CUST000945,47,0.1045,29
CUST000946,47,0.2752,29
CUST000947,47,0.3145,29
CUST000948,47,0.101,29
CUST000949,47,0.1363,29
CUST000950,47,0.1262,29
CUST000951,47,0.2456,29
CUST000952,47,0.1139,29
CUST000953,47,0.2291,29
CUST000954,47,0.1201,29
CUST000955,47,0.1259,29
CUST000956,47,0.0995,29
CUST000957,47,0.2939,29
CUST000958,47,0.3133,29
CUST000959,47,0.2549,29
CUST000960,47,0.1639,29
CUST000961,47,0.1092,29
CUST000962,47,0.2172,29
CUST000963,47,0.1478,29
CUST000964,47,0.1165,29
CUST000965,47,0.098,29
CUST000966,47,0.2339,29
CUST000967,47,0.1742,29
CUST000968,47,0.1061,29
CUST000969,47,0.1545,29
CUST000970,47,0.2909,29
CUST000971,47,0.1045,29
CUST000972,47,0.1152,29
CUST000973,47,0.1122,29
CUST000974,47,0.1185,29
CUST000975,47,0.1225,29
CUST000976,47,0.1355,29
CUST000977,47,0.2279,29
CUST000978,47,0.1306,29
CUST000979,47,0.1046,29
CUST000980,47,0.1052,29
CUST000981,47,0.3948,29
CUST000982,47,0.1041,29
CUST000983,47,0.5738,29
CUST000984,47,0.2254,29
CUST000985,47,0.1242,29
CUST000986,47,0.4059,29
CUST000987,47,0.1298,29
CUST000988,47,0.3082,29
CUST000989,47,0.4069,29
CUST000990,47,0.3179,29
CUST000991,47,0.2736,29
CUST000992,47,0.1051,29
CUST000993,47,0.3744,29
CUST000994,47,0.1122,29
CUST000995,47,0.1087,29
CUST000996,47,0.1096,29
CUST000997,47,0.0974,29
CUST000998,47,0.1829,29
CUST000999,47,0.293,29
CUST001000,47,0.1335,29
CUST001001,47,0.4138,29
CUST001002,47,0.2263,29
CUST001003,47,0.138,29
CUST001004,47,0.279,29
CUST001005,47,0.3576,29
CUST001006,47,0.4028,29
CUST001007,47,0.1195,29
CUST001008,47,0.1712,29
CUST001009,47,0.1169,29
CUST001010,47,0.1795,29
CUST001011,47,0.1354,29
CUST001012,47,0.0964,29
CUST001013,47,0.0698,29
CUST001014,47,0.1044,29
CUST001015,47,0.1289,29
CUST001016,47,0.0515,29
CUST001017,47,0.1454,29
CUST001018,47,0.2071,29
CUST001019,47,0.2626,29
CUST001020,47,0.115,29
CUST001021,47,0.2987,29
CUST001022,47,0.102,29
CUST001023,47,0.295,29
CUST001024,47,0.2935,29
CUST001025,47,0.1657,29
CUST001026,47,0.237,29
CUST001027,47,0.2922,29
CUST001028,47,0.0999,29
CUST001029,47,0.1351,29
CUST001030,47,0.0985,29
CUST001031,47,0.1724,29
CUST001032,47,0.096,29
CUST001033,47,0.2713,29
CUST001034,47,0.4012,29
CUST001035,47,0.2652,29
CUST001036,47,0.0904,29
CUST001037,47,0.2147,29
CUST001038,47,0.2137,29
CUST001039,47,0.1141,29
CUST001040,47,0.2632,29
CUST001041,47,0.0941,29
CUST001042,47,0.1548,29
CUST001043,47,0.1711,29
CUST001044,47,0.2174,29
CUST001045,47,0.0952,29
CUST001046,47,0.2275,29
CUST001047,47,0.2653,29
CUST001048,47,0.2866,29
CUST001049,47,0.1441,29
CUST001050,47,0.2132,29
CUST001051,47,0.114,29
CUST001052,47,0.1098,29
CUST001053,47,0.0809,29
CUST001054,47,0.1178,29
CUST001055,47,0.465,29
CUST001056,47,0.1132,29
CUST001057,47,0.1341,29
CUST001058,47,0.2977,29
CUST001059,47,0.0503,29
CUST001060,47,0.1706,29
CUST001061,47,0.166,29
CUST001062,47,0.1043,29
CUST001063,47,0.2248,29
CUST001064,47,0.1048,29
CUST001065,47,0.2355,29
CUST001066,47,0.1348,29
CUST001067,47,0.1655,29
CUST001068,47,0.3552,29
CUST001069,47,0.1706,29
CUST001070,47,0.1529,29
CUST001071,47,0.4234,29
CUST001072,47,0.3478,29
CUST001073,47,0.0963,29
CUST001074,47,0.2865,29
CUST001075,47,0.1173,29
CUST001076,47,0.161,29
CUST001077,47,0.0913,29
CUST001078,47,0.1022,29
CUST001079,47,0.115,29
CUST001080,47,0.3558,29
CUST001081,47,0.0818,29
CUST001082,47,0.2108,29
CUST001083,47,0.1771,29
CUST001084,47,0.224,29
CUST001085,47,0.1744,29
CUST001086,47,0.2653,29
CUST001087,47,0.1148,29
CUST001088,47,0.301,29
CUST001089,47,0.1201,29
CUST001090,47,0.1094,29
CUST001091,47,0.1071,29
CUST001092,47,0.4094,29
CUST001093,47,0.0902,29
CUST001094,47,0.1026,29
CUST001095,47,0.099,29
CUST001096,47,0.1697,29
CUST001097,47,0.1979,29
CUST001098,47,0.1087,29
CUST001099,47,0.2883,29
CUST001100,47,0.3557,29
CUST001101,47,0.1456,29
CUST001102,47,0.0806,29
CUST001103,47,0.1698,29
CUST001104,47,0.4046,29
CUST001105,47,0.099,29
CUST001106,47,0.4005,29
CUST001107,47,0.2033,29
CUST001108,47,0.1067,29
CUST001109,47,0.3978,29
CUST001110,47,0.1182,29
CUST001111,47,0.1338,29
CUST001112,47,0.0953,29
CUST001113,47,0.2355,29
CUST001114,47,0.3579,29
CUST001115,47,0.2071,29
CUST001116,47,0.2141,29
CUST001117,47,0.3052,29
CUST001118,47,0.2769,29
CUST001119,47,0.3662,29
CUST001120,47,0.3579,29
CUST001121,47,0.5515,29
CUST001122,47,0.1126,29
CUST001123,47,0.0994,29
CUST001124,47,0.1025,29
CUST001125,47,0.1085,29
CUST001126,47,0.5026,29
CUST001127,47,0.1643,29
CUST001128,47,0.286,29
CUST001129,47,0.2447,29
CUST001130,47,0.18,29
CUST001131,47,0.4062,29
CUST001132,47,0.0923,29
CUST001133,47,0.2353,29
CUST001134,47,0.2322,29
CUST001135,47,0.0959,29
CUST001136,47,0.1093,29
CUST001137,47,0.3047,29
CUST001138,47,0.3686,29
CUST001139,47,0.0953,29
CUST001140,47,0.1144,29
CUST001141,47,0.3011,29
CUST001142,47,0.105,29
CUST001143,47,0.2461,29
CUST001144,47,0.1191,29
CUST001145,47,0.2593,29
CUST001146,47,0.2746,29
CUST001147,47,0.155,29
CUST001148,47,0.0942,29
CUST001149,47,0.0974,29
CUST001150,47,0.1157,29
CUST001151,47,0.0941,29
CUST001152,47,0.2384,29
CUST001153,47,0.1525,29
CUST001154,47,0.0696,29
CUST001155,47,0.0767,29
CUST001156,47,0.2433,29
CUST001157,47,0.0863,29
CUST001158,47,0.2956,29
CUST001159,47,0.2312,29
CUST001160,47,0.1183,29
CUST001161,47,0.1191,29
CUST001162,47,0.115,29
CUST001163,47,0.0844,29
CUST001164,47,0.0602,29
CUST001165,47,0.3969,29
CUST001166,47,0.2614,29
CUST001167,47,0.3483,29
CUST001168,47,0.2251,29
CUST001169,47,0.0976,29
CUST001170,47,0.2845,29
CUST001171,47,0.2179,29
CUST001172,47,0.0995,29
CUST001173,47,0.1112,29
CUST001174,47,0.1841,29
CUST001175,47,0.0986,29
CUST001176,47,0.2634,29
CUST001177,47,0.1621,29
CUST001178,47,0.2121,29
CUST001179,47,0.2634,29
CUST001180,47,0.1074,29
CUST001181,47,0.1131,29
CUST001182,47,0.1382,29
CUST001183,47,0.1238,29
CUST001184,47,0.0631,29
CUST001185,47,0.1157,29
CUST001186,47,0.1816,29
CUST001187,47,0.1196,29
CUST001188,47,0.1884,29
CUST001189,47,0.2385,29
CUST001190,47,0.1112,29
CUST001191,47,0.122,29
CUST001192,47,0.1045,29
CUST001193,47,0.1061,29
CUST001194,47,0.1359,29
CUST001195,47,0.119,29
CUST001196,47,0.2502,29
CUST001197,47,0.1235,29
CUST001198,47,0.1787,29
CUST001199,47,0.1081,29
CUST001200,47,0.1715,29
CUST001201,47,0.0876,29
CUST001202,47,0.3753,29
CUST001203,47,0.0232,29
CUST001204,47,0.0944,29
CUST001205,47,0.269,29
CUST001206,47,0.3586,29
CUST001207,47,0.1524,29
CUST001208,47,0.2181,29
CUST001209,47,0.4029,29
CUST001210,47,0.1363,29
CUST001211,47,0.1238,29
CUST001212,47,0.11,29
CUST001213,47,0.3635,29
CUST001214,47,0.3074,29
CUST001215,47,0.0849,29
CUST001216,47,0.2642,29
CUST001217,47,0.1706,29
CUST001218,47,0.1222,29
CUST001219,47,0.1205,29
CUST001220,47,0.3,29
CUST001221,47,0.2162,29
CUST001222,47,0.11,29
CUST001223,47,0.2192,29
CUST001224,47,0.1107,29
CUST001225,47,0.5378,29
CUST001226,47,0.1697,29
CUST001227,47,0.3937,29
CUST001228,47,0.242,29
CUST001229,47,0.1591,29
CUST001230,47,0.2253,29
CUST001231,47,0.1224,29
CUST001232,47,0.1664,29
CUST001233,47,0.116,29
CUST001234,47,0.1716,29
CUST001235,47,0.1094,29
CUST001236,47,0.278,29
CUST001237,47,0.1136,29
CUST001238,47,0.1005,29
CUST001239,47,0.1026,29
CUST001240,47,0.3039,29
CUST001241,47,0.1181,29
CUST001242,47,0.1116,29
CUST001243,47,0.0732,29
CUST001244,47,0.1925,29
CUST001245,47,0.101,29
CUST001246,47,0.1119,29
CUST001247,47,0.2798,29
CUST001248,47,0.1064,29
CUST001249,47,0.1411,29
CUST001250,47,0.1103,29
CUST001251,47,0.1374,29
CUST001252,47,0.3002,29
CUST001253,47,0.1252,29
CUST001254,47,0.5096,29
CUST001255,47,0.1145,29
CUST001256,47,0.2385,29
CUST001257,47,0.1148,29
CUST001258,47,0.0901,29
CUST001259,47,0.2968,29
CUST001260,47,0.1287,29
CUST001261,47,0.1164,29
CUST001262,47,0.492,29
CUST001263,47,0.1085,29
CUST001264,47,0.2653,29
CUST001265,47,0.1017,29
CUST001266,47,0.1432,29
CUST001267,47,0.2408,29
CUST001268,47,0.116,29
CUST001269,47,0.4787,29
CUST001270,47,0.12,29
CUST001271,47,0.1918,29
CUST001272,47,0.3054,29
CUST001273,47,0.1054,29
CUST001274,47,0.1453,29
CUST001275,47,0.1099,29
CUST001276,47,0.1087,29
CUST001277,47,0.4561,29
CUST001278,47,0.3295,29
CUST001279,47,0.1186,29
CUST001280,47,0.0963,29
CUST001281,47,0.251,29
CUST001282,47,0.2367,29
CUST001283,47,0.1112,29
CUST001284,47,0.0952,29
CUST001285,47,0.3605,29
CUST001286,47,0.2022,29
CUST001287,47,0.1042,29
CUST001288,47,0.1576,29
CUST001289,47,0.2224,29
CUST001290,47,0.1113,29
CUST001291,47,0.1068,29
CUST001292,47,0.1748,29
CUST001293,47,0.2336,29
CUST001294,47,0.1887,29
CUST001295,47,0.0828,29
CUST001296,47,0.0962,29
CUST001297,47,0.4474,29
CUST001298,47,0.0966,29
CUST001299,47,0.1588,29
CUST001300,47,0.4124,29
CUST001301,47,0.0956,29
CUST001302,47,0.3662,29
CUST001303,47,0.116,29
CUST001304,47,0.2873,29
CUST001305,47,0.1045,29
CUST001306,47,0.2603,29
CUST001307,47,0.0958,29
CUST001308,47,0.0756,29
CUST001309,47,0.4066,29
CUST001310,47,0.1144,29
CUST001311,47,0.107,29
CUST001312,47,0.13,29
CUST001313,47,0.3142,29
CUST001314,47,0.1817,29
CUST001315,47,0.1074,29
CUST001316,47,0.4059,29
CUST001317,47,0.2458,29
CUST001318,47,0.1492,29
CUST001319,47,0.2723,29
CUST001320,47,0.1149,29
CUST001321,47,0.1047,29
CUST001322,47,0.2068,29
CUST001323,47,0.3758,29
CUST001324,47,0.1107,29
CUST001325,47,0.2024,29
CUST001326,47,0.1345,29
CUST001327,47,0.0764,29
CUST001328,47,0.3994,29
CUST001329,47,0.1874,29
CUST001330,47,0.1048,29
CUST001331,47,0.2365,29
CUST001332,47,0.1161,29
CUST001333,47,0.1548,29
CUST001334,47,0.0994,29
CUST001335,47,0.0979,29
CUST001336,47,0.1137,29
CUST001337,47,0.0733,29
CUST001338,47,0.1188,29
CUST001339,47,0.1036,29
CUST001340,47,0.1315,29
CUST001341,47,0.1835,29
CUST001342,47,0.0795,29
CUST001343,47,0.1113,29
CUST001344,47,0.0974,29
CUST001345,47,0.3127,29
CUST001346,47,0.1977,29
CUST001347,47,0.2072,29
CUST001348,47,0.0955,29
CUST001349,47,0.1041,29
CUST001350,47,0.142,29
CUST001351,47,0.1118,29
CUST001352,47,0.4041,29
CUST001353,47,0.1032,29
CUST001354,47,0.1033,29
CUST001355,47,0.17,29
CUST001356,47,0.3949,29
CUST001357,47,0.1614,29
CUST001358,47,0.129,29
CUST001359,47,0.2069,29
CUST001360,47,0.0748,29
CUST001361,47,0.2713,29
CUST001362,47,0.4575,29
CUST001363,47,0.11,29
CUST001364,47,0.1015,29
CUST001365,47,0.1169,29
CUST001366,47,0.194,29
CUST001367,47,0.1183,29
CUST001368,47,0.2146,29
CUST001369,47,0.1067,29
CUST001370,47,0.0827,29
CUST001371,47,0.1101,29
CUST001372,47,0.2329,29
CUST001373,47,0.1699,29
CUST001374,47,0.1412,29
CUST001375,47,0.2775,29
CUST001376,47,0.4083,29
CUST001377,47,0.1092,29
CUST001378,47,0.0903,29
CUST001379,47,0.1117,29
CUST001380,47,0.3977,29
CUST001381,47,0.2263,29
CUST001382,47,0.4416,29
CUST001383,47,0.1078,29
CUST001384,47,0.1234,29
CUST001385,47,0.0715,29
CUST001386,47,0.2067,29
CUST001387,47,0.4464,29
CUST001388,47,0.2561,29
CUST001389,47,0.1128,29
CUST001390,47,0.1178,29
CUST001391,47,0.0699,29
CUST001392,47,0.1625,29
CUST001393,47,0.1017,29
CUST001394,47,0.102,29
CUST001395,47,0.0855,29
CUST001396,47,0.1017,29
CUST001397,47,0.1792,29
CUST001398,47,0.1144,29
CUST001399,47,0.1254,29
CUST001400,47,0.1149,29
CUST001401,47,0.0955,29
CUST001402,47,0.502,29
CUST001403,47,0.0972,29
CUST001404,47,0.2186,29
CUST001405,47,0.1242,29
CUST001406,47,0.4422,29
CUST001407,47,0.1195,29
CUST001408,47,0.1898,29
CUST001409,47,0.3529,29
CUST001410,47,0.2955,29
CUST001411,47,0.2158,29
CUST001412,47,0.2232,29
CUST001413,47,0.2402,29
CUST001414,47,0.2917,29
CUST001415,47,0.4058,29
CUST001416,47,0.2787,29
CUST001417,47,0.1639,29
CUST001418,47,0.1111,29
CUST001419,47,0.1048,29
CUST001420,47,0.1639,29
CUST001421,47,0.0626,29
CUST001422,47,0.1763,29
CUST001423,47,0.2301,29
CUST001424,47,0.1491,29
CUST001425,47,0.0986,29
CUST001426,47,0.0806,29
CUST001427,47,0.2534,29
CUST001428,47,0.1057,29
CUST001429,47,0.1347,29
CUST001430,47,0.099,29
CUST001431,47,0.1165,29
CUST001432,47,0.3047,29
CUST001433,47,0.2193,29
CUST001434,47,0.1907,29
CUST001435,47,0.1015,29
CUST001436,47,0.1113,29
CUST001437,47,0.3035,29
CUST001438,47,0.123,29
CUST001439,47,0.2322,29
CUST001440,47,0.0968,29
CUST001441,47,0.123,29
CUST001442,47,0.1144,29
CUST001443,47,0.1041,29
CUST001444,47,0.2722,29
CUST001445,47,0.1213,29
CUST001446,47,0.1647,29
CUST001447,47,0.181,29
CUST001448,47,0.0696,29
CUST001449,47,0.099,29
CUST001450,47,0.1719,29
CUST001451,47,0.0747,29
CUST001452,47,0.1455,29
CUST001453,47,0.1156,29
CUST001454,47,0.1066,29
CUST001455,47,0.1077,29
CUST001456,47,0.1101,29
CUST001457,47,0.1979,29
CUST001458,47,0.0999,29
CUST001459,47,0.2579,29
CUST001460,47,0.1074,29
CUST001461,47,0.1072,29
CUST001462,47,0.1117,29
CUST001463,47,0.1125,29
CUST001464,47,0.0942,29
CUST001465,47,0.0956,29
CUST001466,47,0.1125,29
CUST001467,47,0.0877,29
CUST001468,47,0.2702,29
CUST001469,47,0.1209,29
CUST001470,47,0.2278,29
CUST001471,47,0.388,29
CUST001472,47,0.1081,29
CUST001473,47,0.2581,29
CUST001474,47,0.2278,29
CUST001475,47,0.1336,29
CUST001476,47,0.4004,29
CUST001477,47,0.1295,29
CUST001478,47,0.1117,29
CUST001479,47,0.1048,29
CUST001480,47,0.1168,29
CUST001481,47,0.2525,29
CUST001482,47,0.1261,29
CUST001483,47,0.1195,29
CUST001484,47,0.0953,29
CUST001485,47,0.2084,29
CUST001486,47,0.2575,29
CUST001487,47,0.1352,29
CUST001488,47,0.1684,29
CUST001489,47,0.1403,29
CUST001490,47,0.102,29
CUST001491,47,0.1452,29
CUST001492,47,0.1048,29
CUST001493,47,0.1012,29
CUST001494,47,0.3691,29
CUST001495,47,0.1181,29
CUST001496,47,0.1033,29
CUST001497,47,0.1086,29
CUST001498,47,0.4824,29
CUST001499,47,0.2754,29
CUST001500,47,0.0937,29
CUST001501,47,0.1037,29
CUST001502,47,0.1107,29
CUST001503,47,0.176,29
CUST001504,47,0.1461,29
CUST001505,47,0.2319,29
CUST001506,47,0.1074,29
CUST001507,47,0.3682,29
CUST001508,47,0.0981,29
CUST001509,47,0.1041,29
CUST001510,47,0.1042,29
CUST001511,47,0.2469,29
CUST001512,47,0.2393,29
CUST001513,47,0.2331,29
CUST001514,47,0.1039,29
CUST001515,47,0.3309,29
CUST001516,47,0.1121,29
CUST001517,47,0.4108,29
CUST001518,47,0.2805,29
CUST001519,47,0.2011,29
CUST001520,47,0.0973,29
CUST001521,47,0.3774,29
CUST001522,47,0.1746,29
CUST001523,47,0.1108,29
CUST001524,47,0.2052,29
CUST001525,47,0.3067,29
CUST001526,47,0.2851,29
CUST001527,47,0.1204,29
CUST001528,47,0.1422,29
CUST001529,47,0.1172,29
CUST001530,47,0.244,29
CUST001531,47,0.1126,29
CUST001532,47,0.186,29
CUST001533,47,0.3891,29
CUST001534,47,0.155,29
CUST001535,47,0.0902,29
CUST001536,47,0.1676,29
CUST001537,47,0.0779,29
CUST001538,47,0.1128,29
CUST001539,47,0.0994,29
CUST001540,47,0.4154,29
CUST001541,47,0.2251,29
CUST001542,47,0.2714,29
CUST001543,47,0.096,29
CUST001544,47,0.3429,29
CUST001545,47,0.1085,29
CUST001546,47,0.08,29
CUST001547,47,0.3401,29
CUST001548,47,0.1083,29
CUST001549,47,0.0957,29
CUST001550,47,0.1048,29
CUST001551,47,0.4188,29
CUST001552,47,0.099,29
CUST001553,47,0.1055,29
CUST001554,47,0.2991,29
CUST001555,47,0.1099,29
CUST001556,47,0.0952,29
CUST001557,47,0.0826,29
CUST001558,47,0.1275,29
CUST001559,47,0.3054,29
CUST001560,47,0.1399,29
CUST001561,47,0.102,29
CUST001562,47,0.2278,29
CUST001563,47,0.1724,29
CUST001564,47,0.1085,29
CUST001565,47,0.0792,29
CUST001566,47,0.1043,29
CUST001567,47,0.1083,29
CUST001568,47,0.1214,29
CUST001569,47,0.1787,29
CUST001570,47,0.2203,29
CUST001571,47,0.2438,29
CUST001572,47,0.1969,29
CUST001573,47,0.1197,29
CUST001574,47,0.0986,29
CUST001575,47,0.1744,29
CUST001576,47,0.1013,29
CUST001577,47,0.247,29
CUST001578,47,0.3502,29
CUST001579,47,0.111,29
CUST001580,47,0.4006,29
CUST001581,47,0.2953,29
CUST001582,47,0.0971,29
CUST001583,47,0.1554,29
CUST001584,47,0.353,29
CUST001585,47,0.1101,29
CUST001586,47,0.118,29
CUST001587,47,0.1706,29
CUST001588,47,0.087,29
CUST001589,47,0.0632,29
CUST001590,47,0.1244,29
CUST001591,47,0.1866,29
CUST001592,47,0.0642,29
CUST001593,47,0.1028,29
CUST001594,47,0.1449,29
CUST001595,47,0.1179,29
CUST001596,47,0.1068,29
CUST001597,47,0.2024,29
CUST001598,47,0.2226,29
CUST001599,47,0.1145,29
CUST001600,47,0.2776,29
CUST001601,47,0.1384,29
CUST001602,47,0.1639,29
CUST001603,47,0.2304,29
CUST001604,47,0.1709,29
CUST001605,47,0.3031,29
CUST001606,47,0.1035,29
CUST001607,47,0.4477,29
CUST001608,47,0.1235,29
CUST001609,47,0.392,29
CUST001610,47,0.0979,29
CUST001611,47,0.27,29
CUST001612,47,0.1382,29
CUST001613,47,0.1444,29
CUST001614,47,0.1191,29
CUST001615,47,0.0958,29
CUST001616,47,0.1201,29
CUST001617,47,0.1546,29
CUST001618,47,0.0847,29
CUST001619,47,0.0924,29
CUST001620,47,0.1756,29
CUST001621,47,0.1236,29
CUST001622,47,0.351,29
CUST001623,47,0.1128,29
CUST001624,47,0.0922,29
CUST001625,47,0.453,29
CUST001626,47,0.0925,29
CUST001627,47,0.3627,29
CUST001628,47,0.3656,29
CUST001629,47,0.2443,29
CUST001630,47,0.0915,29
CUST001631,47,0.1047,29
CUST001632,47,0.134,29
CUST001633,47,0.2748,29
CUST001634,47,0.1653,29
CUST001635,47,0.1235,29
CUST001636,47,0.1063,29
CUST001637,47,0.1569,29
CUST001638,47,0.2176,29
CUST001639,47,0.4198,29
CUST001640,47,0.4129,29
CUST001641,47,0.0709,29
CUST001642,47,0.1073,29
CUST001643,47,0.1147,29
CUST001644,47,0.404,29
CUST001645,47,0.0995,29
CUST001646,47,0.1499,29
CUST001647,47,0.1252,29
CUST001648,47,0.0956,29
CUST001649,47,0.1164,29
CUST001650,47,0.1411,29
CUST001651,47,0.1193,29
CUST001652,47,0.0816,29
CUST001653,47,0.1137,29
CUST001654,47,0.4643,29
CUST001655,47,0.0935,29
CUST001656,47,0.0767,29
CUST001657,47,0.0979,29
CUST001658,47,0.4269,29
CUST001659,47,0.1384,29
CUST001660,47,0.0701,29
CUST001661,47,0.1276,29
CUST001662,47,0.2028,29
CUST001663,47,0.4816,29
CUST001664,47,0.2593,29
CUST001665,47,0.1098,29
CUST001666,47,0.0774,29
CUST001667,47,0.1903,29
CUST001668,47,0.1696,29
CUST001669,47,0.2298,29
CUST001670,47,0.4823,29
CUST001671,47,0.2028,29
CUST001672,47,0.2177,29
CUST001673,47,0.3085,29
CUST001674,47,0.2247,29
CUST001675,47,0.1008,29
CUST001676,47,0.2561,29
CUST001677,47,0.0969,29
CUST001678,47,0.12,29
CUST001679,47,0.193,29
CUST001680,47,0.4473,29
CUST001681,47,0.3938,29
CUST001682,47,0.2615,29
CUST001683,47,0.2973,29
CUST001684,47,0.1137,29
CUST001685,47,0.0454,29
CUST001686,47,0.0992,29
CUST001687,47,0.1012,29
CUST001688,47,0.0933,29
CUST001689,47,0.4486,29
CUST001690,47,0.2104,29
CUST001691,47,0.1744,29
CUST001692,47,0.1108,29
CUST001693,47,0.0552,29
CUST001694,47,0.1568,29
CUST001695,47,0.2299,29
CUST001696,47,0.0706,29
CUST001697,47,0.0924,29
CUST001698,47,0.5997,29
CUST001699,47,0.1128,29
CUST001700,47,0.2469,29
CUST001701,47,0.2023,29
CUST001702,47,0.2118,29
CUST001703,47,0.1027,29
CUST001704,47,0.1172,29
CUST001705,47,0.1736,29
CUST001706,47,0.1095,29
CUST001707,47,0.3018,29
CUST001708,47,0.1265,29
CUST001709,47,0.1013,29
CUST001710,47,0.0902,29
CUST001711,47,0.4127,29
CUST001712,47,0.2107,29
CUST001713,47,0.0964,29
CUST001714,47,0.1077,29
CUST001715,47,0.1634,29
CUST001716,47,0.1358,29
CUST001717,47,0.1443,29
CUST001718,47,0.1891,29
CUST001719,47,0.1071,29
CUST001720,47,0.2602,29
CUST001721,47,0.1202,29
CUST001722,47,0.1023,29
CUST001723,47,0.3004,29
CUST001724,47,0.2379,29
CUST001725,47,0.1218,29
CUST001726,47,0.1118,29
CUST001727,47,0.2574,29
CUST001728,47,0.1178,29
CUST001729,47,0.1661,29
CUST001730,47,0.1082,29
CUST001731,47,0.2389,29
CUST001732,47,0.1063,29
CUST001733,47,0.1433,29
CUST001734,47,0.1374,29
CUST001735,47,0.1178,29
CUST001736,47,0.3575,29
CUST001737,47,0.1164,29
CUST001738,47,0.553,29
CUST001739,47,0.3047,29
CUST001740,47,0.1399,29
CUST001741,47,0.1265,29
CUST001742,47,0.4477,29
CUST001743,47,0.2337,29
CUST001744,47,0.1219,29
CUST001745,47,0.1023,29
CUST001746,47,0.4122,29
CUST001747,47,0.1062,29
CUST001748,47,0.2637,29
CUST001749,47,0.1501,29
CUST001750,47,0.2569,29
CUST001751,47,0.2721,29
CUST001752,47,0.2468,29
CUST001753,47,0.1363,29
CUST001754,47,0.1558,29
CUST001755,47,0.1021,29
CUST001756,47,0.1257,29
CUST001757,47,0.2348,29
CUST001758,47,0.2936,29
CUST001759,47,0.1119,29
CUST001760,47,0.1262,29
CUST001761,47,0.3313,29
CUST001762,47,0.2013,29
CUST001763,47,0.107,29
CUST001764,47,0.1194,29
CUST001765,47,0.1721,29
CUST001766,47,0.2146,29
CUST001767,47,0.1288,29
CUST001768,47,0.1019,29
CUST001769,47,0.1402,29
CUST001770,47,0.2144,29
CUST001771,47,0.1229,29
CUST001772,47,0.2943,29
CUST001773,47,0.1589,29
CUST001774,47,0.0377,29
CUST001775,47,0.2172,29
CUST001776,47,0.1396,29
CUST001777,47,0.1865,29
CUST001778,47,0.1112,29
CUST001779,47,0.1094,29
CUST001780,47,0.1724,29
CUST001781,47,0.2812,29
CUST001782,47,0.249,29
CUST001783,47,0.0879,29
CUST001784,47,0.1711,29
CUST001785,47,0.0732,29
CUST001786,47,0.2907,29
CUST001787,47,0.26,29
CUST001788,47,0.13,29
CUST001789,47,0.1003,29
CUST001790,47,0.1542,29
CUST001791,47,0.4506,29
CUST001792,47,0.1028,29
CUST001793,47,0.2095,29
CUST001794,47,0.3044,29
CUST001795,47,0.2267,29
CUST001796,47,0.2232,29
CUST001797,47,0.1065,29
CUST001798,47,0.1892,29
CUST001799,47,0.1987,29
CUST001800,47,0.0431,29
CUST001801,47,0.0828,29
CUST001802,47,0.3593,29
CUST001803,47,0.3409,29
CUST001804,47,0.1125,29
CUST001805,47,0.1022,29
CUST001806,47,0.1696,29
CUST001807,47,0.1312,29
CUST001808,47,0.2422,29
CUST001809,47,0.1061,29
CUST001810,47,0.3199,29
CUST001811,47,0.1395,29
CUST001812,47,0.1823,29
CUST001813,47,0.1076,29
CUST001814,47,0.1763,29
CUST001815,47,0.4139,29
CUST001816,47,0.1218,29
CUST001817,47,0.2232,29
CUST001818,47,0.1587,29
CUST001819,47,0.2707,29
CUST001820,47,0.0981,29
CUST001821,47,0.2387,29
CUST001822,47,0.1279,29
CUST001823,47,0.5691,29
CUST001824,47,0.107,29
CUST001825,47,0.1553,29
CUST001826,47,0.3613,29
CUST001827,47,0.1276,29
CUST001828,47,0.0553,29
CUST001829,47,0.3274,29
CUST001830,47,0.1386,29
CUST001831,47,0.0945,29
CUST001832,47,0.3598,29
CUST001833,47,0.0994,29
CUST001834,47,0.1232,29
CUST001835,47,0.1201,29
CUST001836,47,0.4198,29
CUST001837,47,0.1126,29
CUST001838,47,0.0603,29
CUST001839,47,0.0894,29
CUST001840,47,0.0997,29
CUST001841,47,0.2175,29
CUST001842,47,0.1097,29
CUST001843,47,0.3516,29
CUST001844,47,0.1918,29
CUST001845,47,0.1115,29
CUST001846,47,0.1301,29
CUST001847,47,0.1719,29
CUST001848,47,0.1204,29
CUST001849,47,0.1191,29
CUST001850,47,0.1192,29
CUST001851,47,0.1142,29
CUST001852,47,0.1098,29
CUST001853,47,0.1234,29
CUST001854,47,0.1069,29
CUST001855,47,0.2595,29
CUST001856,47,0.268,29
CUST001857,47,0.0661,29
CUST001858,47,0.394,29
CUST001859,47,0.1702,29
CUST001860,47,0.1005,29
CUST001861,47,0.0921,29
CUST001862,47,0.0895,29
CUST001863,47,0.1447,29
CUST001864,47,0.1677,29
CUST001865,47,0.0879,29
CUST001866,47,0.2001,29
CUST001867,47,0.1101,29
CUST001868,47,0.1491,29
CUST001869,47,0.1066,29
CUST001870,47,0.3028,29
CUST001871,47,0.0986,29
CUST001872,47,0.0986,29
