
customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure,label,total_obligations,debt_stress_ratio,liquidity_buffer,spending_instability,payment_discipline,financial_health_score,shock_flag,credit_dependency,early_risk_flag,stability_score
CUST000136,54,58164,12489,8813,0.21,0.08,0,0,0,113849,0.14,7,0.04,0,60,1,21302,0.3662402860876143,45675,0.04,1.0,0.934,0,705.04,0,1.2286727413392935
CUST000137,28,79954,23879,14441,0.3,0.24,0,0,0,200055,0.17,3,-0.1,0,59,0,38320,0.4792755834604897,56075,0.1,1.0,0.877,0,3465.8399999999997,0,1.4968807975319451
CUST000138,54,108177,19471,24294,0.18,0.5,0,0,0,93971,0.27,9,0.24,1,72,0,43765,0.4045684387623987,88706,0.24,0.5,0.569,0,12147.0,0,0.7343350773724786
CUST000139,49,112276,69405,61634,0.62,0.9,4,1,0,30277,0.44,8,-0.15,4,79,1,131039,1.1671149666892302,42871,0.15,0.1111111111111111,0.2424444444444444,1,55470.6,1,0.463998377524634
CUST000140,48,89810,29568,34686,0.33,0.86,0,1,0,11885,0.34,16,-0.23,4,107,1,64254,0.7154437145084066,60242,0.23,0.2,0.32,0,29829.96,0,0.5120000612397145
CUST000141,31,169433,62978,27335,0.37,0.17,1,0,0,506684,0.09,4,-0.08,4,96,0,90313,0.533030755519881,106455,0.08,0.1666666666666666,0.5886666666666667,0,4646.950000000001,0,1.8952252794598483
CUST000142,36,212159,44147,26557,0.21,0.33,1,0,0,712818,0.16,3,-0.01,1,108,1,70704,0.3332594893452552,168012,0.01,0.3333333333333333,0.5863333333333333,0,8763.810000000001,0,2.129906674208145
CUST000143,54,209298,42888,38478,0.2,0.25,1,0,0,287428,0.2,7,-0.02,1,63,0,81366,0.3887567009718201,166410,0.02,0.3333333333333333,0.5983333333333333,0,9619.5,0,0.9491444655731752
CUST000144,49,119901,27697,14695,0.23,0.22,0,0,0,307853,0.07,6,0.11,0,10,0,42392,0.3535583523073202,92204,0.11,1.0,0.913,0,3232.9,0,1.325435911549988
CUST000145,42,186597,61348,28350,0.33,0.28,0,0,0,167937,0.16,1,-0.0,1,41,1,89698,0.4807044057514322,125249,0.0,0.5,0.6679999999999999,0,7938.000000000001,0,0.6208301178647859
CUST000146,30,145410,37889,16106,0.26,0.38,1,0,0,335694,0.11,2,0.15,0,30,0,53995,0.3713293446117873,107521,0.15,0.5,0.653,0,6120.28,0,1.2792936916739448
CUST000147,34,133755,40921,43912,0.31,0.61,1,1,0,215160,0.36,13,-0.27,1,9,1,84833,0.6342417105902584,92834,0.27,0.3333333333333333,0.4423333333333333,0,26786.32,0,0.8418003678339663
CUST000148,55,153992,36337,46197,0.24,0.23,1,0,0,507773,0.15,3,-0.11,1,60,1,82534,0.5359629071640085,117655,0.11,0.3333333333333333,0.6193333333333333,0,10625.31,0,1.898688576753489
CUST000149,47,198112,53979,36994,0.27,0.31,0,0,0,468277,0.12,5,0.09,0,50,0,90973,0.4591998465514456,144133,0.09,1.0,0.871,0,11468.14,0,1.390176523835723
CUST000150,22,118348,63408,40827,0.54,0.99,1,0,0,60371,0.33,14,-0.25,3,110,0,104235,0.8807499915503431,54940,0.25,0.2,0.284,0,40418.73,1,0.7133882978873219
CUST000151,51,137211,31626,25876,0.23,0.25,0,0,0,319145,0.03,3,0.01,1,1,0,57502,0.4190771876890337,105585,0.01,0.5,0.716,0,6469.0,0,1.1671298185775782
CUST000152,45,154843,28575,20269,0.18,0.42,2,0,0,261510,0.0,4,0.08,1,110,0,48844,0.3154420929586742,126268,0.08,0.25,0.574,0,8512.98,0,1.3027638569571096
CUST000153,55,203139,36716,22003,0.18,0.44,0,0,0,390725,0.14,5,0.02,0,103,0,58719,0.289058231063459,166423,0.02,1.0,0.8260000000000001,0,9681.32,0,1.3908802632010764
CUST000154,52,53774,23622,12884,0.44,0.67,3,0,0,13662,0.34,9,-0.31,4,29,1,36506,0.6788782683081043,30152,0.31,0.125,0.347,0,8632.28,0,0.2478626220362622
CUST000155,22,133114,32547,26732,0.24,0.34,0,0,0,374575,0.11,3,-0.04,1,50,1,59279,0.4453250597232447,100567,0.04,0.5,0.665,0,9088.88,0,1.6152934805744406
CUST000156,46,68265,15974,16726,0.23,0.72,2,0,0,81933,0.27,6,-0.01,0,93,1,32700,0.4790156009668205,52291,0.01,0.3333333333333333,0.4363333333333333,0,12042.72,0,0.9876010752058126
CUST000157,29,32069,14429,11561,0.45,0.57,1,0,0,51706,0.19,6,-0.09,0,80,0,25990,0.8104399887742056,17640,0.09,0.5,0.5720000000000001,0,6589.7699999999995,0,1.1394761459307765
CUST000158,58,104900,37845,40413,0.36,0.91,3,0,0,51759,0.62,13,-0.24,2,73,1,78258,0.7460247855100095,67055,0.24,0.1666666666666666,0.2076666666666666,1,36775.83,1,0.5508707018998865
CUST000159,48,166031,21911,37721,0.13,0.35,0,0,0,325666,0.09,6,-0.02,0,18,1,59632,0.3591618432702326,144120,0.02,1.0,0.8680000000000001,0,13202.35,0,1.0557326298544858
CUST000160,37,130813,17829,3924,0.14,0.41,0,0,0,276699,0.06,1,0.13,2,49,1,21753,0.1662908120752524,112984,0.13,0.3333333333333333,0.5923333333333333,0,1608.84,0,1.26177135729611
CUST000161,41,144385,33068,23159,0.23,0.25,1,1,0,371679,0.08,1,0.01,1,44,0,56227,0.3894241091526128,111317,0.01,0.3333333333333333,0.6343333333333333,0,5789.75,0,1.4704352684239932
CUST000162,47,66471,17943,1994,0.27,0.45,0,0,0,143014,0.25,7,0.16,0,33,1,19937,0.2999353101352469,48528,0.16,1.0,0.79,0,897.3000000000001,0,1.2132461788422193
CUST000163,55,136740,29250,25246,0.21,0.23,0,0,0,202072,0.13,4,0.1,2,7,0,54496,0.3985373701916045,107490,0.1,0.3333333333333333,0.6253333333333333,0,5806.58,0,0.7680525896890228
CUST000164,25,215853,51340,35826,0.24,0.54,0,0,0,767579,0.08,2,0.08,0,100,0,87166,0.4038211190022839,164513,0.08,1.0,0.8140000000000001,0,19346.04,0,2.1946717071106705
CUST000165,22,97261,12990,19010,0.13,0.26,0,0,0,223378,0.19,4,-0.19,1,32,1,32000,0.3290116285047449,84271,0.19,0.5,0.665,0,4942.6,0,1.281664644636823
CUST000166,60,87533,24411,14096,0.28,0.62,1,0,0,157559,0.38,5,-0.1,1,20,1,38507,0.4399140895433722,63122,0.1,0.3333333333333333,0.4333333333333333,0,8739.52,0,0.9833207667877624
CUST000167,28,102138,33960,13910,0.33,0.45,0,0,0,165461,0.13,5,0.08,0,73,0,47870,0.4686796295208443,68178,0.08,1.0,0.8260000000000001,0,6259.5,0,1.1141462043555024
CUST000168,37,141703,44866,15656,0.32,0.28,0,0,0,399609,0.13,2,0.04,1,99,1,60522,0.4271045778847307,96837,0.04,0.5,0.677,0,4383.68,0,1.82251312595269
CUST000169,59,75024,7400,5382,0.1,0.4,0,0,0,186878,0.06,3,-0.18,0,96,1,12782,0.1703721475794412,67624,0.18,1.0,0.862,0,2152.8,0,1.6454381872709098
CUST000170,31,53337,18341,12403,0.34,0.61,1,1,0,87113,0.34,13,-0.21,5,40,0,30744,0.5764103717869397,34996,0.21,0.1428571428571428,0.3721428571428571,0,7565.83,0,0.9832795880360468
CUST000171,40,143384,24470,33144,0.17,0.25,0,0,0,223011,0.1,1,0.13,0,74,0,57614,0.4018161022150309,118914,0.13,1.0,0.895,0,8286.0,0,1.0859983610558983
CUST000172,33,200214,53207,36453,0.27,0.45,0,0,0,298721,0.11,2,0.1,0,10,0,89660,0.4478208317100702,147007,0.1,1.0,0.8320000000000001,0,16403.850000000002,0,0.7876672160760515
CUST000173,36,104058,24758,30106,0.24,0.68,2,1,0,91943,0.19,3,0.2,0,14,1,54864,0.527244421380384,79300,0.2,0.3333333333333333,0.4723333333333332,0,20472.08,0,0.5001163602699751
CUST000174,59,33866,14772,9490,0.44,0.85,7,1,0,21628,0.57,7,-0.34,1,104,1,24262,0.7164117403885903,19094,0.34,0.1111111111111111,0.2184444444444444,1,8066.5,1,0.7526412141612779
CUST000175,57,35766,7691,11474,0.22,0.69,0,0,0,43596,0.33,15,0.14,3,101,1,19165,0.5358440977464631,28075,0.14,0.25,0.394,0,7917.06,0,1.0302777933104073
CUST000176,48,142142,26798,23085,0.19,0.34,0,0,0,195644,0.24,4,0.04,0,85,1,49883,0.3509377945997664,115344,0.04,1.0,0.826,0,7848.900000000001,0,1.0423609498884925
CUST000177,42,155115,31358,26730,0.2,0.55,0,0,0,171737,0.14,7,0.17,0,2,0,58088,0.3744834477645617,123757,0.17,1.0,0.793,0,14701.500000000002,0,0.5619093667534834
CUST000178,27,119945,44630,37857,0.37,0.7,0,0,0,130573,0.2,12,-0.09,0,56,1,82487,0.6877068656467548,75315,0.09,1.0,0.73,0,26499.9,0,0.7776324345955681
CUST000179,50,65105,23262,13865,0.36,0.66,1,1,0,26317,0.22,5,-0.09,4,91,1,37127,0.570263420628216,41843,0.09,0.1666666666666666,0.4026666666666666,0,9150.9,0,0.5812755352809265
CUST000180,54,115800,21667,18519,0.19,0.46,0,0,0,216818,0.2,1,-0.07,0,84,0,40186,0.3470293609671848,94133,0.07,1.0,0.802,0,8518.74,0,1.2861663543492716
CUST000181,55,151745,65325,12139,0.43,0.56,1,0,0,88763,0.31,6,0.3,2,100,0,77464,0.5104879897195954,86420,0.3,0.25,0.4389999999999999,0,6797.840000000001,0,0.7091389558868109
CUST000182,58,129490,34694,26176,0.27,0.53,1,0,0,238951,0.08,4,0.12,0,35,0,60870,0.4700749092594022,94796,0.12,0.5,0.617,0,13873.28,0,1.0684881896553944
CUST000183,26,77087,35667,29309,0.46,0.95,2,1,0,19994,0.36,12,-0.05,4,36,1,64976,0.8428917975793584,41420,0.05,0.1428571428571428,0.2641428571428572,0,27843.55,1,0.2796829597343295
CUST000184,50,204994,28615,31086,0.14,0.36,0,0,0,575589,0.02,3,0.06,1,73,0,59701,0.2912329141340722,176379,0.06,0.5,0.6859999999999999,0,11190.96,0,1.7080765181264583
CUST000185,42,154579,49079,30386,0.32,0.67,0,1,0,103911,0.35,7,0.16,2,4,1,79465,0.5140737098829724,105500,0.16,0.3333333333333333,0.4273333333333333,0,20358.620000000003,0,0.3527741838098934
CUST000186,32,45802,23781,23472,0.52,0.82,2,1,0,2290,0.48,12,-0.6,6,63,1,47253,1.031679839308327,22021,0.6,0.1111111111111111,0.2544444444444445,1,19247.039999999997,1,0.2874983625526712
CUST000187,37,118310,24830,25487,0.21,0.36,0,0,0,216506,0.06,3,0.07,0,44,0,50317,0.4252979460738737,93480,0.07,1.0,0.874,0,9175.32,0,1.0983201054846972
CUST000188,38,19330,8436,6448,0.44,0.88,4,0,0,7441,0.48,15,0.08,0,72,1,14884,0.7699948266942577,10894,0.08,0.2,0.272,1,5674.24,1,0.492462883451451
CUST000189,33,108270,25597,21903,0.24,0.36,0,1,0,291761,0.12,3,0.09,1,11,0,47500,0.4387180197654013,82673,0.09,0.5,0.656,0,7885.08,0,1.3931978168977228
CUST000190,52,87999,24017,25413,0.27,0.46,0,0,0,86298,0.36,4,-0.09,3,72,1,49430,0.5617109285332788,63982,0.09,0.25,0.4539999999999999,0,11689.98,0,0.7903295454545454
CUST000191,52,29520,6732,6768,0.23,0.61,3,0,0,42156,0.19,9,0.25,2,58,1,13500,0.4573170731707317,22788,0.25,0.1666666666666666,0.4266666666666666,0,4128.48,0,0.9556668699118144
CUST000192,35,108780,27703,19896,0.25,0.26,0,0,0,210338,0.0,2,0.24,0,52,0,47599,0.4375712447141018,81077,0.24,1.0,0.922,0,5172.96,0,1.1834623387049823
CUST000193,58,169062,48969,16776,0.29,0.48,0,1,0,370135,0.13,3,0.09,2,48,0,65745,0.3888810022358661,120093,0.09,0.3333333333333333,0.5503333333333333,0,8052.48,0,1.294665893779242
CUST000194,43,189281,49143,23073,0.26,0.58,0,0,0,412197,0.1,1,0.09,0,55,0,72216,0.3815279927726502,140138,0.09,1.0,0.796,0,13382.339999999998,0,1.3180102968058245
CUST000195,50,125379,15492,3761,0.12,0.3,0,0,0,148999,0.13,4,0.08,0,35,0,19253,0.1535584108981567,109887,0.08,1.0,0.871,0,1128.3,0,0.7400229967565268
CUST000196,28,95484,18945,9596,0.2,0.4,1,0,0,85935,0.13,4,0.02,0,93,0,28541,0.298908717690922,76539,0.02,0.5,0.641,0,3838.4,0,0.8374921453631461
CUST000197,55,93535,24482,19514,0.26,0.21,0,1,0,84181,0.03,4,0.02,0,98,1,43996,0.4703693804458224,69053,0.02,1.0,0.928,0,4097.94,0,0.8583258495837609
CUST000198,51,199556,51531,23751,0.26,0.38,0,0,0,373922,0.03,3,-0.14,0,36,0,75282,0.3772474894265269,148025,0.14,1.0,0.877,0,9025.38,0,1.0868801896200082
CUST000199,54,55093,20385,21778,0.37,0.81,3,0,0,30826,0.49,14,0.15,6,77,1,42163,0.7653059372334053,34708,0.15,0.1,0.2499999999999999,1,17640.18,1,0.6005915647196912
CUST000200,33,47816,24548,12947,0.51,0.82,3,1,1,33058,0.45,9,-0.2,4,38,1,37495,0.7841517483687469,23268,0.2,0.125,0.269,1,10616.54,1,0.5040053746575486
CUST000201,40,185020,59495,32257,0.32,0.19,0,0,0,244987,0.22,3,0.15,1,2,0,91752,0.4959031456058804,125525,0.15,0.5,0.677,0,6128.83,0,0.670385208525879
CUST000202,23,190059,49708,30535,0.26,0.11,0,0,0,269959,0.13,2,0.07,0,7,0,80243,0.4222004745894696,140351,0.07,1.0,0.928,0,3358.85,0,0.7393608158827037
CUST000203,29,173680,35403,24639,0.2,0.27,0,0,0,345718,0.11,1,-0.01,0,82,1,60042,0.345704744357439,138277,0.01,1.0,0.886,0,6652.530000000001,0,1.3369338519085758
CUST000204,21,119537,21831,14805,0.18,0.45,0,0,0,337829,0.17,4,-0.06,1,74,0,36636,0.3064825116909409,97706,0.06,0.5,0.614,0,6662.25,0,1.721394451973431
CUST000205,49,93329,17605,10967,0.19,0.41,1,0,0,83996,0.16,1,0.0,0,44,1,28572,0.3061427852007414,75724,0.0,0.5,0.629,0,4496.469999999999,0,0.6333279759991428
CUST000206,37,80616,31129,24056,0.39,0.68,3,1,0,32456,0.37,14,-0.53,1,111,1,55185,0.6845415302173266,49487,0.53,0.2,0.365,0,16358.080000000002,0,0.6637974930845851
CUST000207,25,173908,28485,12434,0.16,0.4,2,0,0,511438,0.0,6,-0.01,0,52,1,40919,0.2352910734411298,145423,0.01,0.3333333333333333,0.6133333333333333,0,4973.6,0,1.687085103895332
CUST000208,24,84111,17127,14515,0.2,0.31,3,1,0,223468,0.08,5,-0.14,1,20,1,31642,0.3761933635315238,66984,0.14,0.2,0.563,0,4499.65,0,1.411728806036396
CUST000209,40,90061,43010,18736,0.48,0.65,0,0,0,37842,0.21,11,0.09,3,11,0,61746,0.685601980879626,47051,0.09,0.25,0.4419999999999999,0,12178.4,0,0.2559219389605679
CUST000210,47,201271,35932,27706,0.18,0.42,0,0,0,516785,0.18,2,0.07,1,78,1,63638,0.316180671830517,165339,0.07,0.5,0.6200000000000001,0,11636.52,0,1.608797547597281
CUST000211,35,124713,40727,31183,0.33,0.37,0,0,0,90968,0.17,8,0.28,0,100,0,71910,0.5766038825142528,83986,0.28,1.0,0.838,0,11537.71,0,0.7813731150205003
CUST000212,49,199278,48572,19383,0.24,0.23,0,0,0,313137,0.03,8,0.14,0,39,0,67955,0.3410060317747067,150706,0.14,1.0,0.922,0,4458.09,0,0.9481748578625946
CUST000213,40,99399,60501,36546,0.61,0.98,4,1,0,34992,0.4,11,-0.12,1,73,1,97047,0.9763377901186128,38898,0.12,0.1666666666666666,0.2526666666666666,0,35815.08,1,0.4801827632461435
CUST000214,27,99470,13843,12206,0.14,0.24,2,0,0,171422,0.11,4,-0.04,0,98,0,26049,0.261877953151704,85627,0.04,0.3333333333333333,0.6283333333333333,0,2929.44,0,1.270001558243106
CUST000215,37,46282,21913,16900,0.47,0.35,2,1,1,58350,0.42,9,0.15,1,85,0,38813,0.838619765783674,24369,0.15,0.25,0.469,1,5915.0,0,0.9845277063572656
CUST000216,32,64677,12795,5546,0.2,0.12,0,0,0,143432,0.25,2,-0.02,0,71,0,18341,0.2835783972664162,51882,0.02,1.0,0.889,0,665.52,0,1.404649314037746
CUST000217,47,200664,24395,26299,0.12,0.36,0,0,0,256951,0.02,7,0.12,0,58,0,50694,0.2526312642028465,176269,0.12,1.0,0.886,0,9467.64,0,0.8819153398284039
CUST000218,23,120524,31962,9795,0.27,0.55,0,0,0,268866,0.03,6,0.16,0,30,1,41757,0.3464621154292921,88562,0.16,1.0,0.826,0,5387.25,0,1.240395146235221
CUST000219,50,86190,30421,17808,0.35,0.65,1,0,0,155142,0.19,11,-0.1,3,10,1,48229,0.5595660749506903,55769,0.1,0.2,0.428,0,11575.2,0,0.9416562247411756
CUST000220,58,43928,13632,12458,0.31,0.99,1,1,0,27194,0.66,17,0.06,2,85,1,26090,0.5939264250591878,30296,0.06,0.25,0.205,1,12333.42,0,0.6636888501900795
CUST000221,55,214773,37126,34155,0.17,0.34,0,0,0,605979,0.09,4,0.03,0,29,0,71281,0.3318899489228162,177647,0.03,1.0,0.871,0,11612.7,0,1.531569735318676
CUST000222,38,82286,18661,14145,0.23,0.23,1,0,0,302822,0.14,1,-0.04,1,106,0,32806,0.3986826434630435,63625,0.04,0.3333333333333333,0.6223333333333333,0,3253.3500000000004,0,2.281702152223316
CUST000223,31,125638,30539,13144,0.24,0.39,1,0,0,273763,0.06,3,0.12,1,102,0,43683,0.3476893933364109,95099,0.12,0.3333333333333333,0.5983333333333333,0,5126.16,0,1.5144825651270704
CUST000224,57,100657,34349,29627,0.34,0.71,0,0,0,149993,0.32,12,0.19,3,118,1,63976,0.6355842117289409,66308,0.19,0.25,0.391,0,21035.17,0,1.2367291554902078
CUST000225,50,124715,15201,32822,0.12,0.35,0,0,0,112243,0.06,2,-0.01,0,89,0,48023,0.3850619412259953,109514,0.01,1.0,0.877,0,11487.7,0,0.8208277205811605
CUST000226,38,154445,69052,22095,0.45,0.56,0,0,0,163920,0.48,5,0.28,0,65,1,91147,0.590158308783062,85393,0.28,1.0,0.688,1,12373.2,0,0.8015042474392344
CUST000227,59,158253,31836,23399,0.2,0.35,0,1,0,362636,0.09,2,0.03,0,6,0,55235,0.3490297182359892,126417,0.03,1.0,0.8680000000000001,0,8189.65,0,1.1707403920280055
CUST000228,59,31780,10592,7402,0.33,0.49,0,0,0,28142,0.25,7,-0.07,3,33,1,17994,0.5662051604782883,21188,0.07,0.25,0.478,0,3626.98,0,0.58024881218338
CUST000229,57,50438,13352,6876,0.26,0.27,0,0,0,115693,0.04,6,-0.09,1,76,0,20228,0.4010468297712042,37086,0.09,0.5,0.7070000000000001,0,1856.52,0,1.4635272309125875
CUST000230,38,23273,12567,5192,0.54,0.79,5,1,0,15505,0.27,11,0.04,2,74,1,17759,0.7630730889872385,10706,0.04,0.125,0.3319999999999999,0,4101.68,1,0.6414303514651543
CUST000231,32,140927,25366,51765,0.18,0.55,1,0,0,174816,0.36,7,-0.21,2,61,1,77131,0.547311728767376,115561,0.21,0.25,0.4269999999999999,0,28470.750000000004,0,0.8743982742960944
CUST000232,32,75132,28463,19859,0.38,0.84,3,1,0,34703,0.53,8,-0.16,3,75,1,48322,0.6431613693233242,46669,0.16,0.1428571428571428,0.2461428571428571,1,16681.559999999998,1,0.5434437930070675
CUST000233,52,148210,27390,15297,0.18,0.75,0,0,0,175317,0.32,10,0.13,0,12,0,42687,0.2880170029012887,120820,0.13,1.0,0.679,0,11472.75,0,0.6414439549021328
CUST000234,42,72420,8768,15277,0.12,0.55,0,0,0,210173,0.0,3,0.05,0,42,1,24045,0.3320215410107705,63652,0.05,1.0,0.835,0,8402.35,0,1.626050109774789
CUST000235,42,108921,52201,48818,0.48,0.94,6,1,0,30457,0.65,9,-0.18,3,53,1,101019,0.927452006500124,56720,0.18,0.1,0.163,1,45888.92,1,0.3606443907872912
CUST000236,46,189204,25642,27021,0.14,0.28,1,1,0,172755,0.09,4,0.08,2,105,0,52663,0.2783397813999704,163562,0.08,0.25,0.589,0,7565.880000000001,0,0.8940286329642451
CUST000237,26,111164,40335,14345,0.36,0.22,0,0,0,200299,0.14,7,-0.02,0,41,1,54680,0.4918858623295311,70829,0.02,1.0,0.892,0,3155.9,0,1.0717418926820492
CUST000238,46,179898,28910,18545,0.16,0.33,1,0,0,484630,0.06,7,0.08,0,111,0,47455,0.2637883689646355,150988,0.08,0.5,0.683,0,6119.85,0,1.809450233186399
CUST000239,21,146104,51090,32620,0.35,0.65,2,1,0,163433,0.4,8,0.1,1,85,1,83710,0.5729480370147292,95014,0.1,0.25,0.385,0,21203.0,0,0.9134664852902592
CUST000240,33,139838,19000,24680,0.14,0.36,0,0,0,323983,0.13,5,0.08,0,67,0,43680,0.3123614468170311,120838,0.08,1.0,0.853,0,8884.8,0,1.4375809859910325
CUST000241,52,140878,48226,21094,0.34,0.5,3,1,0,73412,0.23,4,0.18,2,81,1,69320,0.4920569570834339,92652,0.18,0.1666666666666666,0.4476666666666666,0,10547.0,0,0.598049833545099
CUST000242,34,59344,10681,6896,0.18,0.72,1,1,0,77966,0.4,10,0.25,2,35,1,17577,0.2961883256942572,48663,0.25,0.25,0.364,0,4965.12,0,0.8027210239559638
CUST000243,49,109521,53635,34078,0.49,0.84,0,0,0,48944,0.51,8,-0.04,2,113,1,87713,0.8008783703581961,55886,0.04,0.3333333333333333,0.3283333333333333,1,28625.52,1,0.6942770250117176
CUST000244,22,204612,45342,23074,0.22,0.42,0,0,0,416611,0.2,1,0.12,0,81,1,68416,0.3343694406975153,159270,0.12,1.0,0.8140000000000001,0,9691.08,0,1.3555462629451696
CUST000245,31,28584,8977,5963,0.31,0.74,3,0,0,14366,0.32,5,-0.35,5,40,1,14940,0.5226700251889169,19607,0.35,0.1111111111111111,0.3264444444444444,0,4412.62,0,0.417952305987989
CUST000246,26,74743,14442,9064,0.19,0.45,0,0,0,124569,0.12,5,-0.09,0,29,1,23506,0.3144909891227272,60301,0.09,1.0,0.8290000000000001,0,4078.8,0,0.9541376788326376
CUST000247,28,85362,13321,13079,0.16,0.2,1,0,0,168867,0.13,3,-0.01,1,83,0,26400,0.3092711042384199,72041,0.01,0.3333333333333333,0.6343333333333333,0,2615.8,0,1.3349445407651246
CUST000248,39,116676,39657,19930,0.34,0.34,1,1,0,182519,0.03,3,-0.06,0,66,0,59587,0.5107048578970825,77019,0.06,0.5,0.6890000000000001,0,6776.200000000001,0,1.0571550091277628
CUST000249,51,108892,25309,17937,0.23,0.09,0,0,0,219908,0.04,2,0.05,0,61,0,43246,0.3971457958344047,83583,0.05,1.0,0.961,0,1614.33,0,1.2639101763504847
CUST000250,30,94967,25547,18206,0.27,0.31,0,0,0,215327,0.05,2,0.16,1,50,0,43753,0.4607179335979867,69420,0.16,0.5,0.692,0,5643.86,0,1.3420152051217251
CUST000251,53,35892,13102,17245,0.37,0.73,2,1,0,8709,0.4,13,-0.38,2,96,1,30347,0.8455087484676251,22790,0.38,0.2,0.341,0,12588.85,0,0.5213189201237011
CUST000252,38,72387,31941,14597,0.44,0.89,1,1,0,22530,0.37,5,0.05,3,99,1,46538,0.6429054940804289,40446,0.05,0.2,0.302,0,12991.33,1,0.5681197159750235
CUST000253,53,45672,8790,9123,0.19,0.3,0,0,0,99744,0.13,4,0.02,0,35,0,17913,0.392209668943773,36882,0.02,1.0,0.871,0,2736.9,0,1.237769488173173
CUST000254,40,198862,26385,25498,0.13,0.35,0,0,0,234732,0.05,5,0.16,0,108,0,51883,0.2608995182588931,172477,0.16,1.0,0.88,0,8924.3,0,1.0401852028783636
CUST000255,52,83953,21082,15332,0.25,0.35,1,0,0,246492,0.15,6,0.01,0,111,0,36414,0.4337426893619048,62871,0.01,0.5,0.65,0,5366.2,0,1.9305182004430996
CUST000256,51,132147,34365,11801,0.26,0.38,0,0,0,357547,0.05,4,0.17,1,45,1,46166,0.3493533716240247,97782,0.17,0.5,0.671,0,4484.38,0,1.5403278899415809
CUST000257,55,164365,20556,11300,0.13,0.32,1,1,0,419395,0.1,3,0.13,0,49,1,31856,0.1938125513339214,143809,0.13,0.5,0.6739999999999999,0,3616.0,0,1.4799627558821975
CUST000258,33,49300,25051,5916,0.51,0.96,5,1,0,15408,0.44,16,-0.33,2,90,1,30967,0.628133874239351,24249,0.33,0.125,0.23,1,5679.36,1,0.5312645788117888
CUST000259,35,152682,30711,19181,0.2,0.44,1,0,0,312117,0.02,4,0.01,0,110,0,49892,0.3267706736877955,121971,0.01,0.5,0.6619999999999999,0,8439.64,0,1.4804412300867371
CUST000260,51,144937,44666,7279,0.31,0.35,1,0,0,431160,0.06,4,0.08,1,91,0,51945,0.3583970966695874,100271,0.08,0.3333333333333333,0.6103333333333333,0,2547.6499999999996,0,1.8665612767758168
CUST000261,30,54704,12876,4947,0.24,0.34,0,0,0,110713,0.25,4,-0.07,1,64,0,17823,0.3258079847908745,41828,0.07,0.5,0.623,0,1681.98,0,1.2785759985376108
CUST000262,58,71309,12605,8989,0.18,0.56,0,0,0,175285,0.18,1,-0.05,2,43,1,21594,0.3028229255774166,58704,0.05,0.3333333333333333,0.5113333333333333,0,5033.84,0,1.4082018650960595
CUST000263,49,86937,42853,31285,0.49,0.81,2,0,0,21099,0.43,8,-0.05,3,13,1,74138,0.852778448761747,44084,0.05,0.1666666666666666,0.2946666666666666,1,25340.85,1,0.1755117631722223
CUST000264,21,36894,17786,16292,0.48,0.78,1,0,0,17358,0.45,7,-0.34,4,93,1,34078,0.9236732259988074,19108,0.34,0.1666666666666666,0.2976666666666666,1,12707.76,1,0.6227351267109364
CUST000265,30,168074,26136,26552,0.16,0.45,0,0,0,190002,0.14,3,0.02,1,10,0,52688,0.3134809667170413,141938,0.02,0.5,0.623,0,11948.4,0,0.606896474788041
CUST000266,37,129197,56148,40662,0.43,0.56,0,0,0,140515,0.28,10,0.01,0,44,0,96810,0.7493208046626469,73049,0.01,1.0,0.748,0,22770.72,0,0.727130450935773
CUST000267,42,124617,40912,27549,0.33,0.52,2,0,0,111966,0.12,6,-0.09,1,110,0,68461,0.549371273582256,83705,0.09,0.25,0.508,0,14325.48,0,0.9075702012015384
CUST000268,52,88912,39944,42860,0.45,0.99,0,1,0,19760,0.55,11,-0.16,3,112,1,82804,0.9313028612560734,48968,0.16,0.25,0.238,1,42431.4,1,0.5777865254049839
CUST000269,25,210455,46732,40653,0.22,0.36,1,0,0,612559,0.15,2,0.12,0,31,1,87385,0.415219405573638,163723,0.12,0.5,0.647,0,14635.08,0,1.5844803664423917
CUST000270,39,48692,17285,5622,0.35,0.64,1,1,0,28952,0.23,7,0.2,2,30,1,22907,0.4704468906596566,31407,0.2,0.25,0.4389999999999999,0,3598.08,0,0.4222911917524079
CUST000271,27,211133,50328,45670,0.24,0.25,0,0,0,578972,0.05,1,0.21,1,98,0,95998,0.4546802252608545,160805,0.21,0.5,0.71,0,11417.5,0,1.7794341508236475
CUST000272,27,68611,24091,14532,0.35,0.56,3,1,0,81255,0.33,7,-0.08,3,57,1,38623,0.562927227412514,44520,0.08,0.1428571428571428,0.3901428571428571,0,8137.920000000001,0,0.8296340290328221
